PdfType: error
Format: lhagrid1
---
5.000000e-06 6.469340e-06 8.370580e-06 1.083050e-05 1.401320e-05 1.813100e-05 2.345850e-05 3.035090e-05 3.926760e-05 5.080240e-05 6.572330e-05 8.502270e-05 1.099830e-04 1.422610e-04 1.839950e-04 2.379440e-04 3.076670e-04 3.977440e-04 5.140700e-04 6.642160e-04 8.578820e-04 1.107470e-03 1.428790e-03 1.847940e-03 2.379570e-03 3.060350e-03 3.929800e-03 5.036510e-03 6.439470e-03 8.208290e-03 1.042490e-02 1.318030e-02 1.657460e-02 2.071300e-02 2.570030e-02 3.166080e-02 3.860010e-02 4.666620e-02 5.587900e-02 6.626100e-02 7.781050e-02 9.050080e-02 1.042750e-01 1.191680e-01 1.349350e-01 1.516740e-01 1.692700e-01 1.876580e-01 2.067780e-01 2.265720e-01 2.469860e-01 2.679650e-01 2.894600e-01 3.112310e-01 3.336210e-01 3.564040e-01 3.795630e-01 4.031000e-01 4.269440e-01 4.510730e-01 4.754690e-01 5.001130e-01 5.249900e-01 5.500860e-01 5.753850e-01 6.009230e-01 6.264810e-01 6.523530e-01 6.783700e-01 7.045280e-01 7.308230e-01 7.572480e-01 7.837670e-01 8.105000e-01 8.372600e-01 8.641380e-01 8.911230e-01 9.182080e-01 9.453860e-01 9.726560e-01 1.000000e+00
1.300000e+00 1.494260e+00 1.736730e+00 2.042900e+00 2.434360e+00 2.941690e+00 3.608810e+00 4.500000e+00 5.866040e+00 7.828770e+00 1.071920e+01 1.509180e+01 2.190300e+01 3.285630e+01 5.109270e+01 8.262520e+01 1.394400e+02 2.465070e+02 4.583780e+02 9.005800e+02 1.878640e+03 4.183110e+03 1.000000e+04
-5  -4  -3  -2  -1  1  2  3  4  5  21
0.00000000e+00 0.00000000e+00 7.21450000e-02 2.20631000e-01 2.20639000e-01 2.20811000e-01 2.22432500e-01 7.21450000e-02 0.00000000e+00 0.00000000e+00 6.74895000e-04
0.00000000e+00 4.73855500e-02 1.19105000e-01 2.66701000e-01 2.66715000e-01 2.66920500e-01 2.68642500e-01 1.19105000e-01 4.73855500e-02 0.00000000e+00 1.19679500e+00
0.00000000e+00 1.18457000e-01 1.89771000e-01 3.36519500e-01 3.36539500e-01 3.36779000e-01 3.38601500e-01 1.89771000e-01 1.18457000e-01 0.00000000e+00 3.11105500e+00
0.00000000e+00 2.16855500e-01 2.87781000e-01 4.33715500e-01 4.33742000e-01 4.34017500e-01 4.35941000e-01 2.87781000e-01 2.16855500e-01 0.00000000e+00 5.90815000e+00
0.00000000e+00 3.46916500e-01 4.17467000e-01 5.62615000e-01 5.62650000e-01 5.62960000e-01 5.64985000e-01 4.17467000e-01 3.46916500e-01 0.00000000e+00 9.77025000e+00
0.00000000e+00 5.13510000e-01 5.83695000e-01 7.28085000e-01 7.28125000e-01 7.28475000e-01 7.30605000e-01 5.83695000e-01 5.13510000e-01 0.00000000e+00 1.48928000e+01
0.00000000e+00 7.22065000e-01 7.91895000e-01 9.35545000e-01 9.35590000e-01 9.35980000e-01 9.38215000e-01 7.91895000e-01 7.22065000e-01 0.00000000e+00 2.14843500e+01
0.00000000e+00 9.78585000e-01 1.04807500e+00 1.19100000e+00 1.19105000e+00 1.19148500e+00 1.19382500e+00 1.04807500e+00 9.78585000e-01 0.00000000e+00 2.97663000e+01
3.57882000e-01 1.32664500e+00 1.39576500e+00 1.53790500e+00 1.53797000e+00 1.53845500e+00 1.54091500e+00 1.39576500e+00 1.32664500e+00 3.57882000e-01 4.04888500e+01
